"TimeMin","Mean_Rubi","Mean_Rubi − Caps","SD_Rubi","SD_Rubi − Caps","Lower_Rubi","Lower_Rubi − Caps","Upper_Rubi","Upper_Rubi − Caps"
0.539931209200002,-0.000334628735753878,0.0028342217111084,0.010463392261459,0.0479013622562475,-0.0107980209972129,-0.0450671405451391,0.0101287635257051,0.0507355839673558
0.545997852000002,-0.000433701153884152,0.00289248429324106,0.0104594930585481,0.0486174054741404,-0.0108931942124322,-0.0457249211808993,0.0100257919046639,0.0515098897673814
0.552064494800002,-0.000536208603494811,0.00295141050087179,0.0104513683233553,0.0493357586388745,-0.0109875769268502,-0.0463843481380027,0.00991515971986053,0.0522871691397463
0.558131137600002,-0.00064218353028936,0.00301093189316714,0.0104389634742507,0.05005624885745,-0.0110811470045401,-0.0470453169642829,0.00979677994396137,0.0530671807506171
0.564197780400002,-0.00075166765314645,0.00307095536366854,0.0104222084373272,0.050778663406085,-0.0111738760904737,-0.0477077080424165,0.00967054078418079,0.0538496187697536
0.570264423200002,-0.000864564014345676,0.00313153959468734,0.0104012311509463,0.0515030080590956,-0.0112657951652919,-0.0483714684644083,0.0095366671366006,0.054634547653783
0.576331066000002,-0.000978697950031677,0.00319481167094317,0.0103790968234288,0.0522322116896803,-0.0113577947734605,-0.0490374000187371,0.00940039887339712,0.0554270233606235
0.582397708800002,-0.00109325969840198,0.00326153799767666,0.0103569406332431,0.0529672793821964,-0.0114502003316451,-0.0497057413845198,0.00926368093484116,0.0562288173798731
0.588464351600002,-0.00120824326512773,0.00333168360900052,0.0103347616173331,0.053708083758694,-0.0115430048824609,-0.0503764001496935,0.00912651835220541,0.0570397673676945
0.594530994400002,-0.00132364229251148,0.00340520579444047,0.01031255804912,0.0544544845609659,-0.0116362003416315,-0.0510492787665254,0.00898891575660853,0.0578596903554063
0.600597637200002,-0.00143945070974548,0.00348207421433568,0.0102903296795576,0.0552063617048715,-0.0117297803893031,-0.0517242874905358,0.00885087896981214,0.0586884359192072
