"TimeMin","Mean_Rubi","Mean_Caps","SD_Rubi","SD_Caps","Lower_Rubi","Lower_Caps","Upper_Rubi","Upper_Caps"
0.400398424800001,0.00107926664957042,-0.000783147318884261,0.00952675921475908,0.0229853299407335,-0.00844749256518867,-0.0237684772596178,0.0106060258643295,0.0222021826218493
0.406465067600001,0.00104897653295469,-0.000834037354571803,0.00960361761768167,0.0235187460734331,-0.00855464108472697,-0.0243527834280049,0.0106525941506364,0.0226847087188613
0.412531710400001,0.00101633735691307,-0.000890036228377383,0.00967728672501137,0.0240617077364987,-0.00866094936809831,-0.0249517439648761,0.0106936240819244,0.0231716715081213
0.418598353200001,0.000981071255898682,-0.000951104071239016,0.00974804271716148,0.0246140915468519,-0.0087669714612628,-0.0255651956180909,0.0107291139730602,0.0236629874756129
0.424664996000001,0.000943128514178635,-0.00101719001868933,0.00981585371764272,0.0251757537469064,-0.00887272520346409,-0.0261929437655958,0.0107589822318214,0.0241585637282171
0.430731638800001,0.000902467881068894,-0.00108826003515764,0.00988065311137238,0.0257465816382064,-0.00897818523030348,-0.026834841673364,0.0107831209924413,0.0246583216030487
0.436798281600002,0.00085905859650473,-0.00116426083426279,0.0099423859050804,0.0263264271141092,-0.00908332730857567,-0.027490687948372,0.0108014445015851,0.0251621662798465
0.442864924400001,0.000812861327102532,-0.00124515465958141,0.0100009875691241,0.0269151705399103,-0.00918812624202154,-0.0281603251994917,0.0108138488962266,0.0256700158803289
0.448931567200002,0.000763841655177326,-0.00133089495814354,0.0100563990627684,0.0275126762123948,-0.00929255740759103,-0.0288435711705383,0.0108202407179457,0.0261817812542512
0.454998210000002,0.000711963507812448,-0.00142143735776332,0.0101085593687894,0.0281188124443781,-0.00939659586097695,-0.0295402498021414,0.0108205228766018,0.0266973750866147
0.461064852800002,0.000657190853890923,-0.0015167418035855,0.0101574082366787,0.0287334552341775,-0.00950021738278779,-0.030250197037763,0.0108145990905696,0.027216713430592
0.467131495600002,0.000599486755240799,-0.0016167578333928,0.0102028824275632,0.0293564620563177,-0.0096033956723224,-0.0309732198897105,0.010802369182804,0.0277397042229249
0.473198138400002,0.000538817938584531,-0.00172145078384174,0.0102449264677749,0.0299877183718712,-0.00970610852919042,-0.0317091691557129,0.0107837444063595,0.0282662675880294
0.479264781200002,0.000475143885459497,-0.00183076800538928,0.01028347170431,0.0306270779095202,-0.0098083278188505,-0.0324578459149095,0.0107586155897695,0.0287963099041309
0.485331424000002,0.000408433657576945,-0.00194467131216564,0.0103184653861721,0.0312744198178902,-0.00991003172859519,-0.0332190911300559,0.0107268990437491,0.0293297485057246
0.491398066800002,0.00033864749609057,-0.00206311437325605,0.0103498409659795,0.0319296089917816,-0.0100111934698889,-0.0339927233650377,0.0106884884620701,0.0298664946185256
0.497464709600002,0.000265751801125959,-0.00218605280181114,0.0103775409239368,0.0325925137646487,-0.0101117891228108,-0.0347785665664598,0.0106432927250627,0.0304064609628376
0.503531352400002,0.000189710015589315,-0.00231344635024628,0.0104015042187592,0.0332630094955161,-0.0102117942031699,-0.0355764558457624,0.0105912142343485,0.0309495631452698
0.509597995200002,0.000110484993509076,-0.00244524496206426,0.0104216674111456,0.0339409549013641,-0.0103111824176366,-0.0363861998634283,0.0105321524046547,0.0314957099392998
0.515664638000002,2.80438724115863e-05,-0.00258141334961417,0.0104379754688365,0.0346262336131372,-0.0104099315964249,-0.0372076469627514,0.0104660193412481,0.032044820263523
0.521731280800002,-5.76544635294421e-05,-0.00272189949325765,0.0104503590331829,0.0353187011741549,-0.0105080134967124,-0.0380406006674125,0.0103927045696535,0.0325968016808972
0.527797923600002,-0.000146640367416585,-0.00286666478461274,0.0104587660885258,0.0360182355370594,-0.0106054064559423,-0.0388849003216722,0.0103121257211092,0.0331515707524467
0.533864566400002,-0.000238953988812367,-0.00301566310788418,0.0104631295802545,0.0367247021739803,-0.0107020835690669,-0.0397403652818645,0.0102241755914422,0.0337090390660962
0.539931209200002,-0.000334628735753878,-0.00316885006849539,0.010463392261459,0.0374379694596969,-0.0107980209972129,-0.0406068195281923,0.0101287635257051,0.0342691193912015
0.545997852000002,-0.000433701153884152,-0.00332618521919779,0.0104594930585481,0.0381579120932542,-0.0108931942124322,-0.041484097312452,0.0100257919046639,0.0348317268740564
0.552064494800002,-0.000536208603494811,-0.00348761891267889,0.0104513683233553,0.0388843900444318,-0.0109875769268502,-0.0423720089571107,0.00991515971986053,0.0353967711317529
0.558131137600002,-0.00064218353028936,-0.00365311524045112,0.0104389634742507,0.0396172851243906,-0.0110811470045401,-0.0432704003648417,0.00979677994396137,0.0359641698839395
0.564197780400002,-0.00075166765314645,-0.00382262280584368,0.0104222084373272,0.0403564546703993,-0.0111738760904737,-0.044179077476243,0.00967054078418079,0.0365338318645556
0.570264423200002,-0.000864564014345676,-0.00399610258489815,0.0104012311509463,0.041101775459804,-0.0112657951652919,-0.0450978780447021,0.0095366671366006,0.0371056728749058
0.576331066000002,-0.000978697950031677,-0.00417350867000438,0.0103790968234288,0.0418531135213762,-0.0113577947734605,-0.0460266221913805,0.00940039887339712,0.0376796048513718
0.582397708800002,-0.00109325969840198,-0.0043547966657924,0.0103569406332431,0.0426103372919085,-0.0114502003316451,-0.0469651339577009,0.00926368093484116,0.0382555406261161
0.588464351600002,-0.00120824326512773,-0.00453992591841458,0.0103347616173331,0.0433733207897776,-0.0115430048824609,-0.0479132467081922,0.00912651835220541,0.038833394871363
0.594530994400002,-0.00132364229251148,-0.0047288471932127,0.01031255804912,0.0441419252479077,-0.0116362003416315,-0.0488707724411204,0.00898891575660853,0.039413078054695
0.600597637200002,-0.00143945070974548,-0.00492152396432795,0.0102903296795576,0.0449160306680179,-0.0117297803893031,-0.0498375546323458,0.00885087896981214,0.0399945067036899
0.606664280000002,-0.00155566236454957,-0.00511790545112273,0.0102680742707996,0.0456954961606388,-0.0118237366353492,-0.0508134016117615,0.00871241190625007,0.040577590709516
0.612730922800002,-0.00167227088217839,-0.00531795222099768,0.010245791568431,0.0464801973485103,-0.0119180624506094,-0.051798149569508,0.00857352068625265,0.0411622451275126
0.618797565600002,-0.00178927026595865,-0.00552161856759163,0.010223479864422,0.047270000796356,-0.0120127501303807,-0.0527916193639476,0.00843420959846336,0.0417483822287644
0.624864208400002,-0.00190665413393128,-0.00572886010167737,0.0102011381912946,0.0480647750236698,-0.0121077923252259,-0.0537936351253471,0.00829448405736334,0.0423359149219924
0.630930851200002,-0.00202441646884491,-0.00593963595587305,0.010178765566772,0.0488643933474732,-0.0122031820356169,-0.0548040293033462,0.00815434909792707,0.0429247573916001
0.636997494000002,-0.00214255093882553,-0.00615389731164126,0.0101563603235531,0.0496687182741771,-0.0122989112623786,-0.0558226155858184,0.00801380938472759,0.0435148209625359
0.643064136800002,-0.00226105144531447,-0.0063716070292201,0.0101339221146342,0.0504776280064045,-0.0123949735599486,-0.0568492350356246,0.00787287066931969,0.0441060209771844
0.649130779600002,-0.00237991185009711,-0.00659271493707064,0.0101114488167269,0.0512909834072602,-0.012491360666824,-0.0578836983443308,0.00773153696662974,0.0446982684701896
0.655197422400002,-0.00249912578317586,-0.00681718120088685,0.0100889400811662,0.0521086589655644,-0.012588065864342,-0.0589258401664512,0.00758981429799032,0.0452914777646775
