"TimeMin","Mean_light","Mean_difference","SD_light","SD_difference","Lower_light","Lower_difference","Upper_light","Upper_difference"
0.545997852,-0.00731317216660083,NA,0.000730451850411545,NA,-0.00804362401701238,NA,-0.00658272031618929,NA
0.5520644948,-0.00742696908830298,NA,0.000706361390674985,NA,-0.00813333047897797,NA,-0.006720607697628,NA
0.5581311376,-0.00754127520836046,NA,0.00068217445506719,NA,-0.00822344966342765,NA,-0.00685910075329327,NA
0.5641977804,-0.00765605227559176,NA,0.000657934064424805,NA,-0.00831398634001656,NA,-0.00699811821116695,NA
0.5702644232,-0.00777126173852984,NA,0.000633685558193588,NA,-0.00840494729672343,NA,-0.00713757618033626,NA
0.576331066,-0.00788686544996315,NA,0.000609472653880635,NA,-0.00849633810384378,NA,-0.00727739279608251,NA
0.5823977088,-0.00800282489305424,NA,0.000585339824864762,NA,-0.00858816471791901,NA,-0.00741748506818948,NA
0.5884643516,-0.00811910193635814,NA,0.000561331556835329,NA,-0.00868043349319347,NA,-0.00755777037952282,NA
0.5945309944,-0.00823565799551089,NA,0.000537491698602393,NA,-0.00877314969411329,NA,-0.0076981662969085,NA
0.6005976372,-0.00835245505971754,NA,0.000513865171082886,NA,-0.00886632023080042,NA,-0.00783858988863465,NA
0.60666428,-0.00846945446660998,NA,0.000490495712637779,NA,-0.00895995017924776,NA,-0.00797895875397221,NA
0.6127309228,-0.00858661810872196,NA,0.000467427945696283,NA,-0.00905404605441824,NA,-0.00811919016302568,NA
0.6187975656,-0.00870390751062851,NA,0.000444706094119719,NA,-0.00914861360474823,NA,-0.00825920141650879,NA
0.6248642084,-0.00882128435169037,NA,0.000422374358544844,NA,-0.00924365871023522,NA,-0.00839890999314553,NA
0.6309308512,-0.00893871045250712,NA,0.000400477240842135,NA,-0.00933918769334926,NA,-0.00853823321166499,NA
0.636997494,-0.00905614712745412,NA,0.000379058828823562,NA,-0.00943520595627769,NA,-0.00867708829863056,NA
0.6430641368,-0.00917355661718711,NA,0.00035816355059766,NA,-0.00953172016778477,NA,-0.00881539306658945,NA
0.6491307796,-0.00929089984208409,NA,0.000337835869061208,NA,-0.0096287357111453,NA,-0.00895306397302288,NA
0.6551974224,-0.00940813914199078,NA,0.000318119686513175,NA,-0.00972625882850395,NA,-0.0090900194554776,NA
0.6612640652,-0.00952523571547018,NA,0.000299059728486234,NA,-0.00982429544395642,NA,-0.00922617598698395,NA
