"TimeMin","Mean_with epithelium","Mean_without epithelium","SD_with epithelium","SD_without epithelium","Lower_with epithelium","Lower_without epithelium","Upper_with epithelium","Upper_without epithelium"
0.0270995530000002,0.00030840965425839,-0.000232248158573342,0.000229730744073803,6.85834761605417e-05,7.86789101845867e-05,-0.000300831634733884,0.000538140398332193,-0.000163664682412801
0.0289061898666669,0.00032880849881088,-0.0002477026285081,0.00024549822432115,7.45270704555321e-05,8.33102744897301e-05,-0.000322229698963632,0.000574306723132031,-0.000173175558052568
0.0307128267333336,0.00034918135921048,-0.000263120266786577,0.00026132582586513,8.06069173052768e-05,8.78555333453501e-05,-0.000343727184091854,0.000610507185075609,-0.000182513349481301
0.0325194636000002,0.000369527088247736,-0.00027849498668717,0.000277214666101779,8.68178044163044e-05,9.23124221459579e-05,-0.000365312791103474,0.000646741754349515,-0.000191677182270866
0.0343261004666669,0.000389844499097581,-0.000293820541246541,0.000293165918223709,9.31544652226642e-05,9.66785808738719e-05,-0.000386975006469205,0.00068301041732129,-0.000200666076023876
0.0361327373333336,0.000410132940094819,-0.000309091655128895,0.000309179590600266,9.96093632456445e-05,0.000100953349494553,-0.000408701018374539,0.000719312530695085,-0.00020948229188325
0.0379393742000003,0.000430391216551157,-0.000324302074807066,0.000325256876195444,0.000106177284683424,0.000105134340355714,-0.00043047935949049,0.000755648092746601,-0.000218124790123642
0.039746011066667,0.000450618181625505,-0.000339445562708581,0.000341398839395432,0.000112852634285657,0.000109219342230073,-0.000452298196994238,0.000792017021020937,-0.000226592928422923
0.0415526479333336,0.000470813191147015,-0.000354517000913019,0.000357605521808304,0.000119628205767427,0.00011320766933871,-0.000474145206680446,0.000828418712955319,-0.000234888795145593
0.0433592848000003,0.000490974997149167,-0.000369509934878577,0.000373878196431933,0.0001264987488202,0.000117096800717234,-0.000496008683698777,0.0008648531935811,-0.000243011186058377
0.045165921666667,0.000511102504374875,-0.000384418204840453,0.000390217809913483,0.000133458409504073,0.000120884694461392,-0.000517876614344526,0.000901320314288359,-0.000250959795336381
0.0469725585333337,0.000531195070347709,-0.000399236816084454,0.00040662444156659,0.000140500276729513,0.000124570628781119,-0.000539737092813967,0.000937819511914298,-0.000258736539354941
0.0487791954000003,0.00055125138802263,-0.000413959078847759,0.000423099448888003,0.000147619028685195,0.000128151939134627,-0.000561578107532955,0.000974350836910634,-0.000266340050162564
0.050585832266667,0.000571270425326316,-0.000428578979587509,0.000439643651855236,0.000154808622735746,0.00013162677347108,-0.000583387602323255,0.00101091407718155,-0.000273770356851763
0.0523924691333337,0.000591251535677428,-0.000443067226522199,0.000456257171951958,0.000162096895095734,0.00013499436372547,-0.000605164121617933,0.00104750870762939,-0.000280970331426465
0.0541991060000004,0.000611193347151768,-0.00045738185872696,0.000472941455641058,0.000169527917381578,0.000138251891510711,-0.000626909776108538,0.00108413480279283,-0.000287853941345382
0.0560057428666671,0.000631094902460499,-0.000471519163611722,0.000489697187297452,0.000177092577757718,0.000141397715163047,-0.00064861174136944,0.00112079208975795,-0.000294426585854004
0.0578123797333338,0.000650955545116886,-0.000485477557671271,0.000506524535041714,0.000184779829709106,0.000144431010075172,-0.000670257387380377,0.0011574800801586,-0.000300697727962165
0.0596190166000004,0.000670773832517185,-0.000499252025352666,0.000523425038768124,0.000192580925302114,0.000147348793749061,-0.00069183295065478,0.00119419887128531,-0.000306671100050552
0.0614256534666671,0.000690548893757964,-0.000512840050241616,0.000540399238317454,0.000200485412641455,0.00015014965544051,-0.000713325462883071,0.00123094813207542,-0.000312354637600162
0.0632322903333338,0.000710280056646194,-0.000526239949170578,0.000557447352913139,0.000208482605471073,0.000152832703733054,-0.000734722554641651,0.00126772740955933,-0.000317757343699506
0.0650389272000005,0.000729965802099905,-0.000539446419351971,0.000574571020346316,0.000216563507791376,0.000155394781753589,-0.000756009927143347,0.00130453682244622,-0.000322882911560595
0.0668455640666672,0.000749605357199413,-0.000552457349169937,0.000591770626992368,0.00022471761357147,0.000157834730207045,-0.000777174962741407,0.00134137598419178,-0.000327739735598467
0.0686522009333338,0.000769198028246458,-0.000565270937893172,0.000609046447642871,0.000232934538756894,0.000160151580603588,-0.000798205476650066,0.00137824447588933,-0.000332336399136278
0.0704588378000005,0.000788742213879902,-0.000577881577598104,0.000626400222452995,0.000241204981224833,0.000162341991426907,-0.000819086558822937,0.0014151424363329,-0.000336676596373271
0.0722654746666672,0.000808237250765199,-0.000590287597269944,0.000643832175399339,0.000249518496922947,0.00016440507536586,-0.000839806094192891,0.00145206942616454,-0.000340769100346996
0.0740721115333339,0.000827682417898034,-0.000602487060712068,0.000661342641308524,0.000257864945941796,0.00016633977658951,-0.000860352006653864,0.00148902505920656,-0.000344622114770272
0.0758787484000005,0.000847076025838273,-0.000614474036963702,0.000678933467164811,0.000266234661977386,0.000168142558673463,-0.000880708698941087,0.00152600949300308,-0.000348239374986316
0.0776853852666672,0.000866417532436004,-0.000626247331414331,0.000696604705615228,0.000274617379071335,0.000169812826820776,-0.000900864710485666,0.00156302223805123,-0.000351629952342995
0.0794920221333339,0.00088570618358146,-0.000637804854500336,0.000714356755986792,0.000283003143400566,0.000171349427594668,-0.000920807997900902,0.00160006293956825,-0.00035480171109977
0.0812986590000006,0.000904940195955048,-0.000649140334322251,0.000732191576559299,0.000291381866424597,0.000172748619395749,-0.000940522200746848,0.00163713177251435,-0.000357758467897654
0.0831052958666673,0.000924119160192426,-0.000660253088476117,0.000750109039717256,0.000299743576391651,0.00017401012047517,-0.000959996664867769,0.00167422819990968,-0.000360509512084466
0.0849119327333339,0.000943242283277337,-0.00067114085613087,0.000768109613755073,0.00030807844750919,0.000175132669522264,-0.000979219303640059,0.00171135189703241,-0.00036306240862168
0.0867185696000006,0.000962307682211376,-0.000681797006546061,0.000786195372713375,0.000316375910941582,0.000176112309498001,-0.000998172917487644,0.00174850305492475,-0.000365421095604479
